2.200000000000000178e+00 2.500444608639257882e-01 6.278686518445227016e-02 1.992034400635318003e-01 1.918356328283605805e-01 1.985169090277981441e-01 1.685216229458242065e-01 1.817359350658220851e-01 1.837877344722218809e-01 1.854607305419570251e-01
2.300000000000000266e+00 1.301280957873331978e-01 1.755805925371291543e-01 2.207882120606930731e-01 1.983558392328214626e-01 1.817037332277529060e-01 1.861667516212965334e-01 1.978040578451593645e-01 1.945331728624982714e-01 1.925475492616978701e-01
2.400000000000000355e+00 1.765641142817997444e-01 1.329423110022792953e-01 1.944497624099030264e-01 1.786350889872781178e-01 2.116579903806953822e-01 1.914790799507609387e-01 2.012392580702617173e-01 2.025910450249740202e-01 1.997251093053800386e-01
2.500000000000000000e+00 3.292709548512160467e-01 2.223521659541405626e-01 2.333861098221529096e-01 2.058498494480367758e-01 2.097601293836763303e-01 2.068551107571314496e-01 2.094296357624574889e-01 2.072812778458816563e-01 2.046327901655175807e-01
2.600000000000000089e+00 1.970622155101576789e-01 2.626206650550018673e-01 2.071200939253505791e-01 2.083749516908247057e-01 1.930179631005966012e-01 2.024563427018989947e-01 2.057128432833920662e-01 2.080352440796060243e-01 2.098966504461436122e-01
2.700000000000000178e+00 1.378053949925850397e-03 9.430588389877871125e-02 1.975712144085101096e-01 1.885008463189417893e-01 2.206321343603918628e-01 2.145956848915896442e-01 2.098501326933332467e-01 2.108153861409253482e-01 2.103469707401607602e-01
2.800000000000000266e+00 2.261300021097926993e-01 1.442998705953452143e-01 2.180248010202798514e-01 2.091642878484569479e-01 2.036537775806518957e-01 2.080985746612638576e-01 2.092655093154779378e-01 2.084506589739971161e-01 2.066740156262600325e-01
2.900000000000000355e+00 5.692762640631837678e-02 1.570457566440124908e-01 1.986160676487550847e-01 1.785235908766449053e-01 1.892421971659627167e-01 2.107852835337920561e-01 2.007463532171661069e-01 2.016184198263365757e-01 2.021603639837481203e-01
3.000000000000000000e+00 3.221062137600623210e-01 2.359920268650593789e-01 1.699903242408852821e-01 2.003023236664688289e-01 2.041760029751165106e-01 2.013993595080690036e-01 1.891989320059271618e-01 1.965961984625301806e-01 1.941527275222243720e-01
3.100000000000000089e+00 2.242389597169510973e-01 1.902701609413534334e-01 1.307778756690005928e-01 1.564012354529386584e-01 1.727876364486903293e-01 1.848073517547292877e-01 1.845859958554308677e-01 1.863637646365784162e-01 1.843514883188407949e-01
3.200000000000000178e+00 2.264995810793936637e-01 2.219437664535126586e-01 1.506956912862042197e-01 1.830853595329993422e-01 1.874902553588982668e-01 1.826775993399606668e-01 1.662399742543978487e-01 1.737316606766493299e-01 1.730123211133599015e-01
3.300000000000000266e+00 4.972331308024373342e-02 2.347683820162221602e-01 1.306901726491193627e-01 1.481390911400676247e-01 1.555094901750686542e-01 1.583811812046992396e-01 1.544668389342802317e-01 1.547165859600647952e-01 1.549558281870659637e-01
3.400000000000000355e+00 4.332854231676676326e-02 2.031863979580378621e-01 1.451802161903001376e-01 1.498133910127402990e-01 1.370036490608562418e-01 1.314158987616587115e-01 1.357692247980858136e-01 1.343066812778828667e-01 1.373950901622584542e-01
3.500000000000000000e+00 8.615261652148903382e-02 7.138357816134777156e-02 1.328306046895435522e-01 1.266915658749503404e-01 1.097367116195763354e-01 1.126503322577773053e-01 1.137252892750441058e-01 1.138926521720845519e-01 1.133395991231652689e-01
3.600000000000000089e+00 1.152861683401714965e-01 1.290657983786267227e-01 3.572621625165343234e-02 9.864528451788308339e-02 1.010915491838372121e-01 1.004499801969408190e-01 9.121463297591347885e-02 8.939439103004101494e-02 8.743176445220682269e-02
3.700000000000000178e+00 -1.448713967896612387e-01 1.927398452404819884e-01 2.525935071765020995e-02 5.424245216037587580e-02 6.225714617080337077e-02 6.717438320921295669e-02 6.698276392011820457e-02 6.441871268961420205e-02 6.372819174552266097e-02
3.800000000000000266e+00 1.568637519409665781e-02 3.795744590656197764e-02 5.230575191194221374e-02 3.173325096491650538e-02 2.647603840396443517e-02 1.748703830630453371e-02 3.105309714450290443e-02 2.713914590376418842e-02 2.946972190971687555e-02
3.900000000000000355e+00 -3.389107214035391030e-02 1.895755540332585976e-01 3.961906023927457519e-03 3.335171866595074835e-04 -3.617577989977823101e-03 -1.188176728829685395e-03 1.935466118890591218e-04 -1.101611322389980550e-03 -1.939901345765105735e-03
4.000000000000000000e+00 -6.277435369757958239e-02 -4.464561538512222538e-02 -9.346031902607315756e-02 -2.967555500952649000e-02 -3.623453848512825370e-02 -4.184798167005465697e-02 -3.541344388745656241e-02 -3.834048775689751637e-02 -4.042296617720017582e-02
4.100000000000000533e+00 -1.358389211937488517e-02 -6.697344167312972718e-02 -1.067151286418434319e-01 -8.288909206409067476e-02 -8.014700561665144551e-02 -7.880124449472411530e-02 -7.621602821471741562e-02 -7.502435519125352781e-02 -7.380621725536477828e-02
4.200000000000000178e+00 -3.040426210400041240e-01 -1.695552598910530506e-01 -6.325220648462351325e-02 -1.111118288931147308e-01 -1.107864037398568341e-01 -1.128361037752518281e-01 -1.120944158728332807e-01 -1.165845407742210627e-01 -1.145116012262496902e-01
4.299999999999999822e+00 1.655284567218160974e-01 -7.676706266441689352e-02 -1.639390759381102458e-01 -1.838465061927586353e-01 -1.624461323848408745e-01 -1.616136109256307574e-01 -1.584513697794860676e-01 -1.581845669969960955e-01 -1.558797467361417166e-01
4.400000000000000355e+00 -1.896464906678661799e-01 -1.617629890767941503e-01 -1.615766803420462250e-01 -1.997787511708996044e-01 -1.897888571309339079e-01 -2.015261274305016614e-01 -1.955930390840515953e-01 -1.993005144819255392e-01 -1.995433089887127254e-01
4.500000000000000000e+00 -2.466124066826034245e-01 -2.283237213990793602e-01 -2.835913521665059944e-01 -2.351524651833205859e-01 -2.557400076997740634e-01 -2.462725542764619135e-01 -2.422880179772540499e-01 -2.428971931401933404e-01 -2.434740896225406070e-01
4.600000000000000533e+00 -3.732381839560352521e-01 -2.668054667107875311e-01 -2.651428926962264288e-01 -2.962549580622234058e-01 -2.654468874456902827e-01 -3.005063966806052478e-01 -2.858915468250362024e-01 -2.891150807114841736e-01 -2.910569295876078710e-01
4.700000000000000178e+00 -2.762917353333636528e-01 -4.558251898588968065e-01 -3.460318846039573404e-01 -3.351226741071497428e-01 -3.163203441053545339e-01 -3.334903497688443408e-01 -3.375270224479315351e-01 -3.359045894189642834e-01 -3.355695555913967287e-01
4.800000000000000711e+00 -2.043964993426221066e-01 -4.209909225893939677e-01 -3.739276046498963280e-01 -3.974685012545201568e-01 -3.779107391171170893e-01 -3.815798806256791020e-01 -3.820079182793432726e-01 -3.810267071587155052e-01 -3.818659581866865049e-01
4.900000000000000355e+00 -3.899759431938235044e-01 -4.708182237328028541e-01 -3.812848972191218988e-01 -4.555751073428107589e-01 -4.330592480561483160e-01 -4.246124764932561191e-01 -4.248757605236651580e-01 -4.304440516212128531e-01 -4.295756419827861383e-01
5.000000000000000000e+00 -5.554163884564129461e-01 -5.020029988038714475e-01 -4.189679290195100214e-01 -4.886215041444854634e-01 -4.784913233497433138e-01 -4.776727943880411109e-01 -4.708591169153884537e-01 -4.764330866567603739e-01 -4.755039938290921420e-01
5.100000000000000533e+00 -6.206904503944297158e-01 -5.117448583652244309e-01 -4.858142978654151900e-01 -5.033406674416146531e-01 -5.181302305111772366e-01 -5.210977050811836930e-01 -5.278345857306018241e-01 -5.238860823774221798e-01 -5.230019713966985728e-01
5.200000000000000178e+00 -7.888177659176398571e-01 -6.486463794925720894e-01 -5.600761790843187260e-01 -5.742134988473935886e-01 -5.588532533735686147e-01 -5.679489306549019290e-01 -5.715890794053056778e-01 -5.658715129528948395e-01 -5.710731134793965991e-01
5.300000000000000711e+00 -5.993637543786086708e-01 -5.561852382474716805e-01 -6.338102995222001379e-01 -5.859514615096809154e-01 -6.127906352818287550e-01 -6.095238218932981233e-01 -6.082033414769371094e-01 -6.140661348303859679e-01 -6.149113024914469872e-01
5.400000000000000355e+00 -8.024044409439857750e-01 -6.987417172064446236e-01 -6.345733284795332940e-01 -6.489780333834532788e-01 -6.588700236880543626e-01 -6.641404565539282823e-01 -6.592948616882974289e-01 -6.566654302952404931e-01 -6.582232474230781394e-01
5.500000000000000000e+00 -7.287015985912322913e-01 -6.929212214913643697e-01 -6.635669463946960445e-01 -6.981808484858533781e-01 -7.120684143660518384e-01 -6.981494542574085971e-01 -6.989652482753646590e-01 -6.978795006812107404e-01 -7.016060676098300197e-01
5.600000000000000533e+00 -7.451590580856685131e-01 -7.296817632650470786e-01 -7.316644827424324538e-01 -7.492447965516020325e-01 -7.557207444733612389e-01 -7.409607970106937280e-01 -7.502187512928056856e-01 -7.421368040627936979e-01 -7.418369628668579630e-01
5.700000000000000178e+00 -6.920802025799421830e-01 -7.986053457490488450e-01 -7.766162125963090856e-01 -7.963339944280026783e-01 -7.830349658900174203e-01 -7.864679755558132701e-01 -7.785730325795073847e-01 -7.823268137729773031e-01 -7.803910280341159744e-01
5.800000000000000711e+00 -7.475700082975597072e-01 -8.878893699003945761e-01 -7.795237040794421590e-01 -8.142595951363762463e-01 -8.203517750258566554e-01 -8.223295491514645006e-01 -8.159793521557758833e-01 -8.164325735434598830e-01 -8.180976468235859889e-01
5.900000000000000355e+00 -8.298683490550788910e-01 -8.234191163842421446e-01 -8.683561191824231695e-01 -8.696650369878509146e-01 -8.525420727333640203e-01 -8.565618875341726168e-01 -8.525633762811709593e-01 -8.522446977688074021e-01 -8.520282732217768773e-01
6.000000000000000000e+00 -8.896318183800522306e-01 -8.645611717912189409e-01 -9.033681034416291000e-01 -8.834869867089107931e-01 -8.872083843004556769e-01 -8.842312428077905295e-01 -8.901419906071232901e-01 -8.867100680680347624e-01 -8.844226635072151010e-01
6.100000000000000533e+00 -1.012081836427648707e+00 -9.101840300020117569e-01 -9.521511971875639135e-01 -9.143928214116026076e-01 -9.286120555259489429e-01 -9.133121024320042247e-01 -9.172989720546423920e-01 -9.124515366366026115e-01 -9.140136782515766445e-01
6.200000000000000178e+00 -8.813351510353251150e-01 -9.723295916523626570e-01 -9.258781054945368627e-01 -9.276065743976142919e-01 -9.497711355317360882e-01 -9.515689904549550215e-01 -9.422215328378735766e-01 -9.396470006832574606e-01 -9.404683011078283084e-01
6.300000000000000711e+00 -8.368309687095145666e-01 -1.042570242341367637e+00 -8.980471888451930784e-01 -9.525886095926213715e-01 -9.692089095549378808e-01 -9.692848446743266289e-01 -9.665380096157215606e-01 -9.664363887461457914e-01 -9.640751961856358632e-01
6.400000000000000355e+00 -9.756934435315235410e-01 -9.975706875383512084e-01 -9.887888606603301156e-01 -9.872055551191949441e-01 -9.783563621344290029e-01 -9.749503110141831685e-01 -9.867346131795968756e-01 -9.876911227412628058e-01 -9.850399208884529356e-01
6.500000000000000000e+00 -1.118286823652682394e+00 -9.744975931873837149e-01 -1.000504385328221169e+00 -1.059567119781501976e+00 -1.005672647018261090e+00 -1.006439814628693696e+00 -1.007277178161876341e+00 -1.011323678009057980e+00 -1.004268724285415804e+00
6.600000000000000533e+00 -9.645527657910220043e-01 -9.509374201977975893e-01 -1.086087012193489354e+00 -9.961564005160632451e-01 -1.027093868606660410e+00 -1.022009488913266484e+00 -1.013059205293158849e+00 -1.018647605813352230e+00 -1.018507287489730517e+00
6.700000000000000178e+00 -1.101390496244556427e+00 -1.030572778718832794e+00 -1.064683459024793555e+00 -1.056070260415085560e+00 -1.028216343864662097e+00 -1.025813122347043693e+00 -1.033011784427240620e+00 -1.034006322270175859e+00 -1.033125420618661083e+00
6.800000000000000711e+00 -1.050777339989723780e+00 -1.027813305293219015e+00 -1.047155343923398041e+00 -1.052473281955805140e+00 -1.051282357956403235e+00 -1.039780074350982852e+00 -1.043783300939792991e+00 -1.039649250342134179e+00 -1.040353684314986316e+00
6.900000000000000355e+00 -1.071060373065969795e+00 -9.886205594644991157e-01 -1.058749778611631998e+00 -1.024467641044295663e+00 -1.057992085680321770e+00 -1.050447557000336651e+00 -1.048772796734578572e+00 -1.048717837327047375e+00 -1.050076015608436775e+00
7.000000000000000000e+00 -9.275153960512464435e-01 -9.905737789440086649e-01 -1.063774740387011253e+00 -1.052537203724422277e+00 -1.043586375563533508e+00 -1.052738967081045196e+00 -1.056194588974065152e+00 -1.051234753059745453e+00 -1.051479508996505885e+00
7.100000000000000533e+00 -9.968330540371685977e-01 -1.094430496899279515e+00 -1.049316117597139053e+00 -1.070236646311626849e+00 -1.062626464580075147e+00 -1.050120126084178374e+00 -1.050084124101222205e+00 -1.049987289064886919e+00 -1.052264987881168512e+00
7.200000000000000178e+00 -1.143098933418506435e+00 -1.067385247129247983e+00 -1.038265664152688617e+00 -1.075422992614049500e+00 -1.064683381029529308e+00 -1.051676307426908430e+00 -1.047887964733500654e+00 -1.049223053393724570e+00 -1.050417889866055665e+00
7.300000000000000711e+00 -1.052871359859854694e+00 -1.092863524617068594e+00 -1.006664605922981570e+00 -1.053977393016141129e+00 -1.028934356652777327e+00 -1.037702940950567365e+00 -1.044944174159672334e+00 -1.045238199776102883e+00 -1.044918441239726992e+00
7.400000000000000355e+00 -1.129547929862002364e+00 -1.036535957069548486e+00 -1.063666062972848270e+00 -1.051219631178590630e+00 -1.054426257672432810e+00 -1.049902427595330812e+00 -1.040333867489951380e+00 -1.037719365553766648e+00 -1.040150086684268560e+00
7.500000000000000000e+00 -1.112763550941767488e+00 -1.017080571806792344e+00 -1.036858159818880187e+00 -1.041341254038016695e+00 -1.044894823284997054e+00 -1.025432760202491966e+00 -1.030763718634453818e+00 -1.030373072667868595e+00 -1.029693849665360039e+00
7.600000000000000533e+00 -1.041697760058868383e+00 -9.958440155711916209e-01 -9.699765700472156027e-01 -9.742732460000912420e-01 -1.023821758076806754e+00 -1.022113183899104660e+00 -1.016927853086894817e+00 -1.020274859543426782e+00 -1.018505653996399918e+00
7.700000000000000178e+00 -9.473069533502644912e-01 -9.980922184183229628e-01 -9.948052742902804280e-01 -1.016129517984460273e+00 -9.867662430477723845e-01 -9.950852977441739800e-01 -1.005545337856432075e+00 -1.003549647606480244e+00 -1.004221836773285803e+00
7.800000000000000711e+00 -9.189436847653926765e-01 -9.175078759045867116e-01 -1.013764448325455314e+00 -1.019369659141402540e+00 -9.836814661549965200e-01 -9.899827383783252888e-01 -9.957265590130863764e-01 -9.874195245483781136e-01 -9.907472197679076942e-01
7.900000000000000355e+00 -1.163653105389260922e+00 -1.068317134342486652e+00 -9.394545014594395393e-01 -9.695418914789345477e-01 -9.659182478054793020e-01 -9.755168316450775201e-01 -9.702542784427251599e-01 -9.780942328211126302e-01 -9.747374733552647275e-01
8.000000000000000000e+00 -8.647273697973367756e-01 -9.667711429216426788e-01 -9.922824543962639465e-01 -9.691141909391541853e-01 -9.596860326234044614e-01 -9.546287152158323686e-01 -9.633653907443567865e-01 -9.604533417498971604e-01 -9.580446194246976521e-01
8.099999999999999645e+00 -7.563623143849336206e-01 -9.216215196515390451e-01 -9.418888655043307079e-01 -9.516263525240078458e-01 -9.374217596132649044e-01 -9.361802660351656868e-01 -9.434408446490117894e-01 -9.394773123526997116e-01 -9.423814072599483449e-01
8.200000000000001066e+00 -8.481247740513049305e-01 -8.167870284650743384e-01 -9.234116543522076226e-01 -9.727111566027529799e-01 -9.245656101815554750e-01 -9.252865366891249721e-01 -9.251503791031896462e-01 -9.210026196079068583e-01 -9.225686989997058385e-01
8.300000000000000711e+00 -8.526744362153042545e-01 -8.559916207232034502e-01 -9.033970505044073285e-01 -8.848011007494602786e-01 -9.006971642701055991e-01 -9.096848566358954891e-01 -9.026591682664345528e-01 -9.038014145474118077e-01 -9.055137008226005202e-01
8.400000000000000355e+00 -9.066374583195401238e-01 -8.643748061002428651e-01 -9.382864653440231573e-01 -8.795884686610041525e-01 -8.787365932592512419e-01 -8.858250732957878570e-01 -8.898655759787438280e-01 -8.872119147034122077e-01 -8.872423565341605034e-01
8.500000000000000000e+00 -8.593874057620678464e-01 -8.804435943118709140e-01 -8.857048624589609620e-01 -8.574366439671236018e-01 -8.636811573770519779e-01 -8.712840875962689635e-01 -8.668361114767573206e-01 -8.680076697466365676e-01 -8.680228430751667501e-01
8.599999999999999645e+00 -8.205065576158739882e-01 -7.979547092969200284e-01 -8.994796317271104291e-01 -8.449307306660929218e-01 -8.595280890102960925e-01 -8.520061681632085104e-01 -8.541671211740764491e-01 -8.564779913976490189e-01 -8.526156532476825145e-01
8.700000000000001066e+00 -7.817351056908370399e-01 -8.082574240983602110e-01 -8.045331931260026881e-01 -8.188953750691123634e-01 -8.450487759074863936e-01 -8.315188857064476080e-01 -8.332757166393071069e-01 -8.376088249875659475e-01 -8.358593723698284350e-01
8.800000000000000711e+00 -9.703406391100707351e-01 -8.689086215545457348e-01 -7.848457461403627322e-01 -7.976024792047208267e-01 -8.234737104027568533e-01 -8.306992224358088484e-01 -8.195267687550841229e-01 -8.206843462043926785e-01 -8.177821729140640761e-01
8.900000000000000355e+00 -8.439113565549748452e-01 -7.158034150454126721e-01 -8.000786615263829615e-01 -8.126410477239849328e-01 -8.114358069280435126e-01 -8.113744258441557555e-01 -8.097539132655872107e-01 -8.036227788921843640e-01 -8.050882791709532693e-01
9.000000000000000000e+00 -7.458848197555388859e-01 -8.390477694465612313e-01 -8.186694521531440172e-01 -7.951624665876534381e-01 -7.883851177185834391e-01 -7.926142422639255170e-01 -7.945053173789600187e-01 -7.936857785379148877e-01 -7.921618554368409226e-01
9.099999999999999645e+00 -8.986402233658625782e-01 -7.266597458368531104e-01 -7.698741380085618591e-01 -7.758685104827726109e-01 -8.072506233496823391e-01 -7.869528900931167525e-01 -7.826996493938660482e-01 -7.844195714281323450e-01 -7.829326566015190059e-01
9.200000000000001066e+00 -9.246969375922534651e-01 -7.472354790622761644e-01 -7.714104215752084492e-01 -7.909651862393688448e-01 -7.786720148021731847e-01 -7.712978202213798262e-01 -7.740225669615012905e-01 -7.745470634333608828e-01 -7.721556931698886350e-01
9.300000000000000711e+00 -6.920957807991588995e-01 -7.995279159773308608e-01 -7.688905615402362725e-01 -7.694077051337476769e-01 -7.593916072156341457e-01 -7.647874255326071458e-01 -7.686654257647019817e-01 -7.665295864565208062e-01 -7.658401399487430039e-01
9.400000000000000355e+00 -8.688768929314049094e-01 -8.457910541953748140e-01 -7.553231379226392761e-01 -7.541289613856669849e-01 -7.448514928899288012e-01 -7.510782753986179339e-01 -7.622782217249175485e-01 -7.586436649186927283e-01 -7.604515545318020209e-01
9.500000000000000000e+00 -6.926996518353714105e-01 -7.542993250230938251e-01 -8.223467254215780509e-01 -7.911804090274480172e-01 -7.657489352020164786e-01 -7.628003727000504108e-01 -7.538081647380504569e-01 -7.602532748278827412e-01 -7.580940396544672000e-01
9.600000000000001421e+00 -6.291636498282837664e-01 -7.449703194722784305e-01 -7.434894169005079601e-01 -7.873550468056800256e-01 -7.627563888908840406e-01 -7.599095377031721554e-01 -7.581285999868444536e-01 -7.559723177618874468e-01 -7.583620224111402575e-01
9.700000000000001066e+00 -8.638367126675059460e-01 -7.382307517671480301e-01 -7.455400628148888265e-01 -7.864321590904334025e-01 -7.562649055906450757e-01 -7.496546324468400524e-01 -7.620975118988617680e-01 -7.572371795419305940e-01 -7.608553865712200936e-01
9.800000000000000711e+00 -8.103600920240172645e-01 -6.889856150793878253e-01 -7.784934041734796750e-01 -7.527803915969882853e-01 -7.738734751933193934e-01 -7.574073760791453225e-01 -7.621965626178514031e-01 -7.681004398876718486e-01 -7.646328155887169853e-01
9.900000000000000355e+00 -8.520847329876488629e-01 -8.426694952687939777e-01 -8.018766435565312101e-01 -7.974506425349403571e-01 -7.609885078219249532e-01 -7.677308586930664536e-01 -7.712647993793397827e-01 -7.717638813402588616e-01 -7.721770883803669161e-01
1.000000000000000000e+01 -6.396823124664572369e-01 -7.925046798732798825e-01 -7.643890991381434574e-01 -8.013392355861791438e-01 -7.692965138026087724e-01 -7.816889346071991262e-01 -7.848088454041227680e-01 -7.808657115656677528e-01 -7.815700054332950231e-01
